kills,actions,timer,hits_taken,total_damage_taken,hit_miss_ratio,token,created_at
9.0,85,50,0.0,0.0,0.7291667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:25 UTC
11.0,100,55,0.0,0.0,0.7454545,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:30 UTC
14.0,107,60,0.0,0.0,0.7692308,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:35 UTC
18.0,113,65,0.0,0.0,0.7875,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:40 UTC
20.0,124,70,0.0,0.0,0.7674419,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:45 UTC
20.0,119,75,0.0,0.0,0.7674419,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE1OTU5NzAsImp0aSI6Ijc2MmIyMDk2LTcwZjMtNDJhYy05ODhhLTYyNTc3YjcxYmJiMSJ9.,2023-08-09 15:50:50 UTC
0.0,8,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDE1MzMsImp0aSI6IjE4MzFiNDgyLWFiZTYtNGI1Mi1hZTZkLWE2ZjFmYTU3Y2FlMCJ9.,2023-08-09 17:20:13 UTC
1.0,21,10,0.0,0.0,0.2857143,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDE1MzMsImp0aSI6IjE4MzFiNDgyLWFiZTYtNGI1Mi1hZTZkLWE2ZjFmYTU3Y2FlMCJ9.,2023-08-09 17:20:18 UTC
1.0,5,5,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:00:35 UTC
1.0,26,10,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:00:40 UTC
3.0,41,15,0.0,0.0,0.6315789,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:00:45 UTC
5.0,53,20,0.0,0.0,0.6451613,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:00:50 UTC
6.0,67,25,0.0,0.0,0.6842105,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:00:55 UTC
8.0,80,30,0.0,0.0,0.680851,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc1MTUsImp0aSI6IjljMTI4OTE0LTFlMjYtNGQ0OS1hY2MxLTFiY2UwMmE3Y2M5YiJ9.,2023-08-09 19:01:00 UTC
0.0,3,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:03 UTC
3.0,21,10,0.0,0.0,0.6315789,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:08 UTC
4.0,31,15,0.0,0.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:13 UTC
6.0,55,20,0.0,0.0,0.6486486,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:18 UTC
8.0,73,25,0.0,0.0,0.6530612,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:23 UTC
9.0,81,30,1.0,15.0,0.6428571,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:29 UTC
11.0,102,35,1.0,15.0,0.6197183,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:33 UTC
12.0,118,40,1.0,15.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:38 UTC
12.0,122,45,1.0,15.0,0.6097561,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:03:43 UTC
15.0,143,50,1.0,15.0,0.6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc3MDgsImp0aSI6IjBiZTlmZjc5LWEyYzgtNDBiNC04YzA5LWQxNmM1NjU2MTI1NyJ9.,2023-08-09 19:04:20 UTC
0.0,5,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:05:47 UTC
2.0,29,10,0.0,0.0,0.5714286,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:05:52 UTC
4.0,37,15,0.0,0.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:05:57 UTC
6.0,61,20,0.0,0.0,0.5853658,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:02 UTC
8.0,83,25,0.0,0.0,0.627451,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:07 UTC
10.0,90,30,0.0,0.0,0.6451613,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:12 UTC
12.0,117,35,0.0,0.0,0.64,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:17 UTC
13.0,126,40,0.0,0.0,0.65,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:22 UTC
14.0,140,45,0.0,0.0,0.6588235,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:27 UTC
15.0,150,50,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:32 UTC
17.0,162,55,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:37 UTC
20.0,180,60,0.0,0.0,0.675,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:42 UTC
23.0,193,65,0.0,0.0,0.6811594,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:47 UTC
27.0,208,70,0.0,0.0,0.6666667,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:52 UTC
32.0,216,75,0.0,0.0,0.6759776,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:06:57 UTC
36.0,224,80,0.0,0.0,0.665,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:02 UTC
43.0,236,85,0.0,0.0,0.6709957,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:07 UTC
48.0,248,90,1.0,15.0,0.6653543,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:12 UTC
55.0,253,95,2.0,30.0,0.6785714,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:17 UTC
62.0,276,100,5.0,75.0,0.6741214,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:22 UTC
66.0,278,105,5.0,75.0,0.6796407,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:27 UTC
75.0,287,110,8.0,120.0,0.690411,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDc4NjUsImp0aSI6IjlhZDE1MmYwLTM5NDQtNGZlYS1iYzQxLWI3OGRhMjVhNWJiMCJ9.,2023-08-09 19:07:32 UTC
0.0,3,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:20:58 UTC
0.0,9,10,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:03 UTC
0.0,13,15,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:08 UTC
0.0,23,20,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:13 UTC
1.0,39,25,0.0,0.0,0.4545455,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:18 UTC
3.0,49,30,1.0,15.0,0.6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:23 UTC
3.0,62,35,1.0,15.0,0.6190476,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:28 UTC
4.0,75,40,1.0,15.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:33 UTC
4.0,79,45,1.0,15.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:38 UTC
5.0,85,50,1.0,15.0,0.6451613,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:43 UTC
7.0,96,55,1.0,15.0,0.7179487,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:48 UTC
8.0,99,60,1.0,15.0,0.744186,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:53 UTC
9.0,107,65,1.0,15.0,0.78,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:21:58 UTC
9.0,106,70,1.0,15.0,0.78,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:03 UTC
9.0,105,75,1.0,15.0,0.78,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:08 UTC
12.0,105,80,1.0,15.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:13 UTC
14.0,110,85,1.0,15.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:18 UTC
15.0,113,90,1.0,15.0,0.8026316,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:23 UTC
19.0,118,95,1.0,15.0,0.8369565,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:28 UTC
22.0,123,100,1.0,15.0,0.8557692,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:33 UTC
23.0,124,105,3.0,45.0,0.8611111,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:38 UTC
24.0,127,110,3.0,45.0,0.8596491,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDg1NTEsImp0aSI6Ijg1YmJhMWJlLThmOGUtNGRiNy1iNzk5LWIwYjEzOGFkZThkYyJ9.,2023-08-09 19:22:43 UTC
0.0,4,5,1.0,15.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:16 UTC
2.0,25,10,1.0,15.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:21 UTC
4.0,32,15,2.0,30.0,0.8421053,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:26 UTC
5.0,47,20,2.0,30.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:31 UTC
6.0,62,25,2.0,30.0,0.8275862,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:36 UTC
6.0,65,30,2.0,30.0,0.8275862,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:41 UTC
7.0,74,35,3.0,45.0,0.8235294,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:46 UTC
9.0,90,40,3.0,45.0,0.8372093,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:51 UTC
9.0,97,45,3.0,45.0,0.8372093,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:27:56 UTC
9.0,106,50,3.0,45.0,0.8372093,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:01 UTC
10.0,117,55,3.0,45.0,0.84,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:06 UTC
12.0,132,60,3.0,45.0,0.8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:11 UTC
13.0,133,65,3.0,45.0,0.8059701,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:16 UTC
17.0,150,70,3.0,45.0,0.8117647,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:21 UTC
20.0,152,75,3.0,45.0,0.8080808,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:26 UTC
22.0,159,80,3.0,45.0,0.7927928,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:31 UTC
25.0,163,85,3.0,45.0,0.8095238,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:36 UTC
26.0,160,90,3.0,45.0,0.7894737,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:41 UTC
28.0,165,95,3.0,45.0,0.7777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:46 UTC
28.0,160,100,3.0,45.0,0.7777778,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:51 UTC
31.0,160,105,3.0,45.0,0.7875,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:28:56 UTC
32.0,162,110,3.0,45.0,0.7951807,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:01 UTC
33.0,164,115,4.0,60.0,0.7873563,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:06 UTC
34.0,164,120,4.0,60.0,0.7845304,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:11 UTC
34.0,165,125,5.0,75.0,0.7903226,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:16 UTC
35.0,168,130,6.0,90.0,0.79,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:21 UTC
35.0,167,135,8.0,120.0,0.79,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:26 UTC
35.0,169,140,9.0,135.0,0.79,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:31 UTC
35.0,168,145,9.0,135.0,0.79,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDkxNDcsImp0aSI6Ijg1ZjNhZjZlLWI0NWUtNGE1Mi1iNjdhLTA4ZGNhMGU4YzFjMyJ9.,2023-08-09 19:29:36 UTC
0.0,3,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2MDk0OTEsImp0aSI6IjU1Yzg2MWFkLWRkODgtNDY5Yi05ZjhhLTQzYWI5ZDdlZTAxYSJ9.,2023-08-09 19:33:23 UTC
